Call Date,Agent ID,Agent Status,Call Type,Service,Answer Time,Avg Talk Time,Disconnect Code,Call Disconnect,Survey Opted,Resolved,Call Fwd,Fwd Sup ID,Feedback
2026-02-08T21:32:23Z,1004,3,1,2,54,889,1,2026-02-08T21:48:06Z,No,No,No,,
2026-02-08T21:39:04Z,1002,0,1,4,59,538,1,2026-02-08T21:49:01Z,Yes,No,Yes,2004,4
2026-02-08T21:44:29Z,1003,3,1,10,42,569,1,2026-02-08T21:54:40Z,Yes,No,No,,4
2026-02-08T21:45:12Z,1004,1,4,2,22,2048,57,2026-02-08T22:19:42Z,No,No,No,,
2026-02-08T21:51:00Z,1001,3,1,2,41,430,57,2026-02-08T21:58:51Z,Yes,No,No,,3
2026-02-08T21:53:48Z,1002,3,4,4,58,1862,1,2026-02-08T22:25:48Z,No,No,No,,
2026-02-08T21:54:26Z,1004,1,1,10,35,1204,1,2026-02-08T22:15:05Z,Yes,Yes,No,,2
2026-02-08T21:54:39Z,1001,3,1,4,34,1248,1,2026-02-08T22:16:01Z,Yes,No,No,,4
2026-02-08T22:00:36Z,1003,3,1,4,44,286,57,2026-02-08T22:06:06Z,No,Yes,No,,
2026-02-08T22:07:16Z,1003,3,4,2,27,252,1,2026-02-08T22:11:55Z,Yes,No,No,,4
2026-02-08T22:07:57Z,1003,3,4,4,48,364,1,2026-02-08T22:14:49Z,No,No,No,,
2026-02-08T22:09:40Z,1004,1,1,2,20,258,1,2026-02-08T22:14:18Z,No,No,No,,
2026-02-08T22:12:05Z,1003,3,4,2,29,282,57,2026-02-08T22:17:16Z,No,Yes,No,,
2026-02-08T22:15:11Z,1001,3,4,4,21,1092,1,2026-02-08T22:33:44Z,No,Yes,No,,
2026-02-08T22:39:36Z,1001,3,4,10,31,1524,1,2026-02-08T23:05:31Z,No,No,No,,
2026-02-08T22:42:09Z,1003,3,1,10,52,2087,1,2026-02-08T23:17:48Z,No,Yes,No,,
2026-02-08T22:50:34Z,1002,1,4,10,37,2301,1,2026-02-08T23:29:32Z,No,Yes,No,,
2026-02-08T22:54:44Z,1003,3,1,10,58,466,1,2026-02-08T23:03:28Z,No,Yes,No,,
2026-02-08T22:57:52Z,1002,3,4,10,59,809,57,2026-02-08T23:12:20Z,No,No,No,,
2026-02-08T22:59:48Z,1003,3,4,4,25,536,1,2026-02-08T23:09:09Z,No,Yes,No,,
2026-02-08T23:00:29Z,1008,3,4,4,26,2366,57,2026-02-08T23:40:21Z,No,Yes,No,,
2026-02-08T23:18:08Z,1008,3,1,4,38,1671,57,2026-02-08T23:46:37Z,No,Yes,No,,
2026-02-08T23:24:03Z,1005,0,4,4,58,1719,57,2026-02-08T23:53:40Z,Yes,No,Yes,2003,1
2026-02-08T23:35:25Z,1006,3,4,2,56,400,1,2026-02-08T23:43:01Z,Yes,No,No,,1
2026-02-08T23:36:25Z,1006,0,1,4,20,375,1,2026-02-08T23:43:00Z,Yes,Yes,Yes,2004,2
2026-02-08T23:46:48Z,1006,3,4,4,34,274,57,2026-02-08T23:51:56Z,Yes,No,No,,4
2026-02-08T23:52:04Z,1006,0,1,2,22,2201,1,2026-02-09T00:29:07Z,Yes,No,Yes,2005,2
2026-02-09T00:06:57Z,1006,3,1,4,56,2285,1,2026-02-09T00:45:58Z,Yes,No,No,,1
2026-02-09T00:19:55Z,1006,3,1,4,35,362,57,2026-02-09T00:26:32Z,Yes,Yes,No,,1
2026-02-09T00:24:51Z,1008,3,1,2,47,273,1,2026-02-09T00:30:11Z,Yes,Yes,No,,1
2026-02-09T00:50:39Z,1006,10,4,4,23,1388,1,2026-02-09T01:14:10Z,Yes,No,No,,4
2026-02-09T00:53:59Z,1006,0,4,2,21,2253,57,2026-02-09T01:31:53Z,Yes,Yes,Yes,2002,2
2026-02-09T01:01:12Z,1006,0,4,4,21,2343,1,2026-02-09T01:40:36Z,No,Yes,Yes,2005,
2026-02-09T01:02:14Z,1008,0,4,10,43,422,1,2026-02-09T01:09:59Z,No,No,Yes,2002,
2026-02-09T01:06:35Z,1005,10,4,10,22,527,57,2026-02-09T01:15:44Z,No,No,No,,
2026-02-09T01:10:00Z,1008,3,4,4,27,277,1,2026-02-09T01:15:04Z,No,Yes,No,,
2026-02-09T01:17:23Z,1007,0,4,4,20,1155,1,2026-02-09T01:36:58Z,No,No,Yes,2001,
2026-02-09T01:22:09Z,1008,3,1,2,46,1107,1,2026-02-09T01:41:22Z,No,No,No,,
2026-02-09T01:25:25Z,1005,1,1,10,38,1824,1,2026-02-09T01:56:27Z,No,No,No,,
2026-02-09T01:30:34Z,1005,1,1,2,28,930,57,2026-02-09T01:46:32Z,No,No,No,,
2026-02-09T01:33:51Z,1006,1,4,4,31,898,1,2026-02-09T01:49:20Z,No,No,No,,
2026-02-09T01:41:01Z,1005,3,1,10,57,1838,57,2026-02-09T02:12:36Z,Yes,Yes,No,,4
2026-02-09T01:43:45Z,1007,3,4,2,39,1347,57,2026-02-09T02:06:51Z,No,Yes,No,,
2026-02-09T01:49:57Z,1005,3,4,2,22,1384,1,2026-02-09T02:13:23Z,No,No,No,,
2026-02-09T01:50:37Z,1006,3,1,10,23,2186,1,2026-02-09T02:27:26Z,Yes,No,No,,4
2026-02-09T01:53:54Z,1006,1,4,10,35,553,1,2026-02-09T02:03:42Z,No,No,No,,
2026-02-09T01:59:11Z,1007,3,1,2,23,269,1,2026-02-09T02:04:03Z,No,Yes,No,,
2026-02-09T02:18:10Z,1005,10,4,10,25,481,1,2026-02-09T02:26:36Z,Yes,No,No,,5
2026-02-09T02:22:07Z,1008,0,1,2,55,2226,57,2026-02-09T03:00:08Z,No,Yes,Yes,2005,
2026-02-09T02:24:00Z,1008,3,4,4,42,2379,1,2026-02-09T03:04:21Z,Yes,No,No,,3
2026-02-09T02:26:23Z,1008,3,1,5,51,1763,1,2026-02-09T02:56:37Z,No,No,No,,
2026-02-09T02:30:18Z,1005,0,4,4,26,2286,1,2026-02-09T03:08:50Z,No,No,Yes,2002,
2026-02-09T02:34:47Z,1005,10,4,4,59,454,1,2026-02-09T02:43:20Z,Yes,Yes,No,,1
2026-02-09T02:38:18Z,1005,1,1,5,57,1202,1,2026-02-09T02:59:17Z,Yes,No,No,,5
2026-02-09T02:42:16Z,1007,3,4,4,21,2354,57,2026-02-09T03:21:51Z,Yes,No,No,,4
2026-02-09T02:51:47Z,1008,3,4,5,52,302,1,2026-02-09T02:57:41Z,Yes,No,No,,1
2026-02-09T02:52:07Z,1007,1,1,2,46,1954,1,2026-02-09T03:25:27Z,Yes,Yes,No,,5
2026-02-09T02:53:01Z,1007,1,4,5,48,357,5,2026-02-09T02:59:46Z,Yes,No,No,,1
2026-02-09T02:55:31Z,1008,0,4,2,23,297,5,2026-02-09T03:00:51Z,No,No,Yes,2004,
2026-02-09T02:58:31Z,1006,1,1,4,45,313,57,2026-02-09T03:04:29Z,Yes,No,No,,2
2026-02-09T02:59:41Z,1008,3,4,4,59,306,5,2026-02-09T03:05:46Z,Yes,Yes,No,,1
2026-02-09T03:05:33Z,1005,1,1,4,28,517,5,2026-02-09T03:14:38Z,Yes,No,No,,5
2026-02-09T03:15:00Z,1007,0,4,4,55,1454,5,2026-02-09T03:40:09Z,No,Yes,Yes,2002,
2026-02-09T03:25:55Z,1006,1,4,4,37,2316,5,2026-02-09T04:05:08Z,No,No,No,,
2026-02-09T03:32:41Z,1008,1,1,10,52,521,5,2026-02-09T03:42:14Z,No,Yes,No,,
2026-02-09T03:38:23Z,1005,3,4,5,55,803,5,2026-02-09T03:52:41Z,No,No,No,,
2026-02-09T03:40:50Z,1006,3,4,4,56,841,5,2026-02-09T03:55:47Z,No,No,No,,
2026-02-09T03:51:32Z,1005,0,1,4,25,499,5,2026-02-09T04:00:16Z,No,No,Yes,2004,
2026-02-09T03:54:19Z,1008,3,1,2,41,352,5,2026-02-09T04:00:52Z,Yes,No,No,,3
2026-02-09T04:01:11Z,1006,3,1,5,28,575,57,2026-02-09T04:11:14Z,Yes,No,No,,5
2026-02-09T04:04:40Z,1008,3,1,10,21,823,57,2026-02-09T04:18:44Z,No,Yes,No,,
2026-02-09T04:11:29Z,1005,3,1,2,47,1333,5,2026-02-09T04:34:29Z,Yes,Yes,No,,1
2026-02-09T04:17:53Z,1005,3,4,2,56,2306,5,2026-02-09T04:57:15Z,No,No,No,,
2026-02-09T04:20:49Z,1008,3,1,2,54,462,5,2026-02-09T04:29:25Z,No,No,No,,
2026-02-09T04:36:54Z,1005,3,4,2,55,1744,5,2026-02-09T05:06:53Z,No,No,No,,
2026-02-09T04:46:42Z,1005,2,4,4,53,2348,57,2026-02-09T05:26:43Z,Yes,Yes,No,,5
2026-02-09T04:49:25Z,1008,3,1,5,48,1391,5,2026-02-09T05:13:24Z,Yes,Yes,No,,4
2026-02-09T05:18:11Z,1008,1,1,10,60,251,57,2026-02-09T05:23:22Z,Yes,No,No,,2
2026-02-09T05:22:06Z,1007,3,1,5,29,1059,5,2026-02-09T05:40:14Z,No,No,No,,
2026-02-09T05:24:13Z,1007,3,1,5,24,1782,57,2026-02-09T05:54:19Z,No,Yes,No,,
2026-02-09T05:25:16Z,1005,3,1,10,58,397,57,2026-02-09T05:32:51Z,No,No,No,,
2026-02-09T05:25:59Z,1005,3,1,10,33,544,57,2026-02-09T05:35:36Z,Yes,Yes,No,,5
2026-02-09T05:30:59Z,1008,2,1,10,41,1759,5,2026-02-09T06:00:59Z,Yes,No,No,,5
2026-02-09T05:36:05Z,1007,0,4,2,47,296,5,2026-02-09T05:41:48Z,Yes,Yes,Yes,2001,4
2026-02-09T05:37:11Z,1007,3,1,4,43,597,5,2026-02-09T05:47:51Z,Yes,Yes,No,,1
2026-02-09T05:37:48Z,1007,3,4,5,50,342,5,2026-02-09T05:44:20Z,Yes,Yes,No,,5
2026-02-09T05:38:10Z,1005,1,1,2,47,2293,5,2026-02-09T06:17:10Z,Yes,Yes,No,,4
2026-02-09T05:44:37Z,1005,0,1,2,35,412,57,2026-02-09T05:52:04Z,No,No,Yes,2004,
2026-02-09T05:45:44Z,1008,3,4,10,59,1534,5,2026-02-09T06:12:17Z,Yes,No,No,,4
2026-02-09T05:46:33Z,1007,1,1,2,28,1678,5,2026-02-09T06:14:59Z,No,No,No,,
2026-02-09T05:47:05Z,1007,1,1,5,22,2347,5,2026-02-09T06:26:34Z,Yes,No,No,,1
2026-02-09T05:52:07Z,1006,1,1,10,20,376,5,2026-02-09T05:58:43Z,No,No,No,,
2026-02-09T05:55:04Z,1008,3,1,4,24,417,5,2026-02-09T06:02:25Z,No,Yes,No,,
2026-02-09T05:59:10Z,1007,3,4,4,32,2119,57,2026-02-09T06:35:01Z,Yes,No,No,,3
2026-02-09T06:10:32Z,1007,3,1,4,50,525,5,2026-02-09T06:20:07Z,Yes,Yes,No,,1
2026-02-09T06:11:25Z,1008,1,1,2,48,1657,5,2026-02-09T06:39:50Z,No,No,No,,
2026-02-09T06:22:02Z,1008,3,4,4,38,252,5,2026-02-09T06:26:52Z,Yes,No,No,,1
2026-02-09T06:24:01Z,1007,3,1,2,56,2355,5,2026-02-09T07:04:12Z,No,Yes,No,,
2026-02-09T06:28:53Z,1007,3,4,4,20,270,5,2026-02-09T06:33:43Z,No,Yes,No,,
2026-02-09T06:36:47Z,1006,3,1,10,39,296,5,2026-02-09T06:42:22Z,No,No,No,,
2026-02-09T06:47:51Z,1005,1,4,2,59,586,5,2026-02-09T06:58:36Z,Yes,Yes,No,,4
2026-02-09T06:54:31Z,1006,3,1,2,57,1061,5,2026-02-09T07:13:09Z,No,No,No,,
2026-02-09T07:01:18Z,1009,3,4,2,48,1261,5,2026-02-09T07:23:07Z,No,Yes,No,,
2026-02-09T07:12:25Z,1013,1,1,10,22,440,5,2026-02-09T07:20:07Z,No,No,No,,
2026-02-09T07:14:25Z,1012,3,1,10,21,1146,5,2026-02-09T07:33:52Z,Yes,No,No,,5
2026-02-09T07:21:56Z,1014,3,1,10,46,1028,57,2026-02-09T07:39:50Z,No,No,No,,
2026-02-09T07:24:14Z,1009,0,4,4,28,2084,57,2026-02-09T07:59:26Z,Yes,No,Yes,2005,4
2026-02-09T07:35:30Z,1014,1,4,10,25,292,57,2026-02-09T07:40:47Z,Yes,Yes,No,,4
2026-02-09T07:36:08Z,1013,3,1,2,20,1121,57,2026-02-09T07:55:09Z,Yes,Yes,No,,2
2026-02-09T07:42:04Z,1014,3,1,2,53,243,57,2026-02-09T07:47:00Z,No,Yes,No,,
2026-02-09T07:50:25Z,1011,3,4,10,41,285,5,2026-02-09T07:55:51Z,No,Yes,No,,
2026-02-09T07:53:11Z,1014,1,4,2,49,332,57,2026-02-09T07:59:32Z,No,Yes,No,,
2026-02-09T07:54:27Z,1013,3,4,2,41,447,57,2026-02-09T08:02:35Z,Yes,No,No,,2
2026-02-09T07:54:51Z,1011,3,1,4,58,443,5,2026-02-09T08:03:12Z,Yes,No,No,,3
2026-02-09T07:58:14Z,1012,0,4,4,31,404,57,2026-02-09T08:05:29Z,Yes,Yes,Yes,2001,3
2026-02-09T08:07:09Z,1010,1,1,2,60,1302,57,2026-02-09T08:29:51Z,Yes,No,No,,5
2026-02-09T08:08:22Z,1010,3,4,10,50,299,57,2026-02-09T08:14:11Z,No,Yes,No,,
2026-02-09T08:10:58Z,1010,0,4,4,20,1516,5,2026-02-09T08:36:34Z,No,No,Yes,2002,
2026-02-09T08:12:01Z,1009,3,1,4,31,1960,57,2026-02-09T08:45:12Z,Yes,Yes,No,,4
2026-02-09T08:12:17Z,1012,3,1,10,31,397,57,2026-02-09T08:19:25Z,No,Yes,No,,
2026-02-09T08:18:09Z,1010,3,4,10,50,403,5,2026-02-09T08:25:42Z,Yes,Yes,No,,1
2026-02-09T08:28:38Z,1009,1,1,10,37,335,5,2026-02-09T08:34:50Z,Yes,No,No,,4
2026-02-09T08:29:52Z,1010,3,4,4,22,575,5,2026-02-09T08:39:49Z,No,No,No,,
2026-02-09T08:41:28Z,1013,3,4,2,37,1609,57,2026-02-09T09:08:54Z,No,No,No,,
2026-02-09T08:41:46Z,1013,3,1,10,22,1605,57,2026-02-09T09:08:53Z,No,Yes,No,,
2026-02-09T08:53:43Z,1014,1,1,4,52,392,5,2026-02-09T09:01:07Z,No,Yes,No,,
2026-02-09T09:04:34Z,1012,3,4,10,25,400,5,2026-02-09T09:11:39Z,Yes,Yes,No,,1
2026-02-09T09:10:41Z,1014,3,4,2,60,533,5,2026-02-09T09:20:34Z,No,No,No,,
2026-02-09T09:12:58Z,1009,3,4,10,27,400,5,2026-02-09T09:20:05Z,No,No,No,,
2026-02-09T09:17:04Z,1009,3,4,4,55,271,5,2026-02-09T09:22:30Z,Yes,No,No,,1
2026-02-09T09:24:15Z,1013,3,1,10,55,1710,5,2026-02-09T09:53:40Z,No,Yes,No,,
2026-02-09T09:31:03Z,1011,1,4,4,52,1801,5,2026-02-09T10:01:56Z,No,Yes,No,,
2026-02-09T09:31:17Z,1012,3,4,10,48,374,5,2026-02-09T09:38:19Z,Yes,Yes,No,,2
2026-02-09T09:43:29Z,1011,3,4,4,52,539,5,2026-02-09T09:53:20Z,Yes,Yes,No,,4
2026-02-09T09:57:45Z,1014,2,1,10,32,1698,5,2026-02-09T10:26:35Z,Yes,Yes,No,,3
2026-02-09T10:02:49Z,1012,3,4,2,36,555,5,2026-02-09T10:12:40Z,No,No,No,,
2026-02-09T10:07:37Z,1009,2,1,10,30,2100,57,2026-02-09T10:43:07Z,No,No,No,,
2026-02-09T10:09:38Z,1011,3,1,10,51,322,5,2026-02-09T10:15:51Z,No,No,No,,
2026-02-09T10:09:40Z,1014,1,1,10,21,456,57,2026-02-09T10:17:37Z,Yes,No,No,,4
2026-02-09T10:14:34Z,1012,13,4,10,52,1930,5,2026-02-09T10:47:36Z,Yes,Yes,No,,4
2026-02-09T10:18:28Z,1013,3,4,2,51,276,57,2026-02-09T10:23:55Z,Yes,Yes,No,,1
2026-02-09T10:26:52Z,1009,13,4,10,27,1564,5,2026-02-09T10:53:23Z,No,No,No,,
2026-02-09T10:27:42Z,1012,1,4,4,22,512,5,2026-02-09T10:36:36Z,Yes,No,No,,1
2026-02-09T10:30:03Z,1009,13,4,4,32,389,5,2026-02-09T10:37:04Z,No,No,No,,
2026-02-09T10:49:44Z,1010,13,4,2,37,255,5,2026-02-09T10:54:36Z,Yes,Yes,No,,5
2026-02-09T11:01:15Z,1009,3,4,10,38,291,5,2026-02-09T11:06:44Z,Yes,No,No,,5
2026-02-09T11:09:14Z,1014,3,4,2,34,2234,1,2026-02-09T11:47:02Z,Yes,No,No,,3
2026-02-09T11:15:46Z,1014,3,4,10,21,580,1,2026-02-09T11:25:47Z,No,Yes,No,,
2026-02-09T11:18:50Z,1009,3,1,10,35,403,57,2026-02-09T11:26:08Z,No,Yes,No,,
2026-02-09T11:29:37Z,1012,13,4,4,48,1038,1,2026-02-09T11:47:43Z,Yes,No,No,,1
2026-02-09T11:32:48Z,1010,1,1,4,49,576,1,2026-02-09T11:43:13Z,Yes,Yes,No,,3
2026-02-09T11:43:38Z,1009,3,4,2,52,428,57,2026-02-09T11:51:38Z,Yes,Yes,No,,3
2026-02-09T11:45:59Z,1009,3,1,10,41,941,1,2026-02-09T12:02:21Z,No,No,No,,
2026-02-09T11:48:33Z,1011,13,1,10,42,500,57,2026-02-09T11:57:35Z,No,Yes,No,,
2026-02-09T12:14:08Z,1009,1,1,2,51,460,1,2026-02-09T12:22:39Z,No,Yes,No,,
2026-02-09T12:19:54Z,1010,1,4,4,23,526,1,2026-02-09T12:29:03Z,Yes,Yes,No,,2
2026-02-09T12:21:25Z,1010,3,1,10,40,2186,1,2026-02-09T12:58:31Z,No,No,No,,
2026-02-09T12:22:04Z,1009,3,1,4,47,1091,1,2026-02-09T12:41:02Z,No,Yes,No,,
2026-02-09T12:25:42Z,1011,13,1,4,21,2017,57,2026-02-09T12:59:40Z,No,No,No,,
2026-02-09T12:33:40Z,1013,13,1,4,22,2105,57,2026-02-09T13:09:07Z,Yes,No,No,,2
2026-02-09T12:34:02Z,1009,13,4,10,41,264,57,2026-02-09T12:39:07Z,Yes,Yes,No,,3
2026-02-09T12:40:16Z,1011,1,1,10,39,525,1,2026-02-09T12:49:40Z,Yes,No,No,,2
2026-02-09T12:41:23Z,1011,3,4,10,33,1643,1,2026-02-09T13:09:19Z,Yes,Yes,No,,3
2026-02-09T12:42:14Z,1010,3,1,4,60,983,1,2026-02-09T12:59:37Z,No,No,No,,
2026-02-09T12:52:04Z,1014,3,1,4,47,849,1,2026-02-09T13:07:00Z,No,No,No,,
2026-02-09T12:55:26Z,1009,3,1,2,29,984,1,2026-02-09T13:12:19Z,No,No,No,,
2026-02-09T12:56:59Z,1010,3,1,4,25,2105,57,2026-02-09T13:32:29Z,Yes,Yes,No,,2
2026-02-09T13:02:39Z,1011,0,1,10,57,2028,1,2026-02-09T13:37:24Z,No,Yes,Yes,2001,
2026-02-09T13:05:05Z,1009,1,4,2,27,252,5,2026-02-09T13:09:44Z,Yes,No,No,,2
2026-02-09T13:06:45Z,1013,0,1,10,53,431,5,2026-02-09T13:14:49Z,No,No,Yes,2005,
2026-02-09T13:10:59Z,1012,3,1,10,31,552,5,2026-02-09T13:20:42Z,No,No,No,,
2026-02-09T13:13:15Z,1011,1,1,4,49,2230,5,2026-02-09T13:51:14Z,Yes,No,No,,1
2026-02-09T13:14:14Z,1009,0,4,10,49,380,5,2026-02-09T13:21:23Z,No,Yes,Yes,2002,
2026-02-09T13:20:21Z,1012,3,4,10,23,1336,5,2026-02-09T13:43:00Z,Yes,No,No,,1
2026-02-09T13:21:54Z,1010,0,4,2,51,1974,5,2026-02-09T13:55:39Z,No,No,Yes,2002,
2026-02-09T13:26:00Z,1013,3,4,2,41,508,5,2026-02-09T13:35:09Z,Yes,Yes,No,,4
2026-02-09T13:29:50Z,1014,3,4,2,56,354,5,2026-02-09T13:36:40Z,Yes,Yes,No,,4
2026-02-09T13:35:19Z,1011,1,1,2,34,389,57,2026-02-09T13:42:22Z,Yes,Yes,No,,4
2026-02-09T13:37:02Z,1010,3,4,2,59,2336,5,2026-02-09T14:16:57Z,No,Yes,No,,
2026-02-09T13:39:53Z,1012,3,4,10,36,1308,57,2026-02-09T14:02:17Z,No,No,No,,
2026-02-09T13:47:26Z,1011,1,4,4,28,415,5,2026-02-09T13:54:49Z,No,Yes,No,,
2026-02-09T13:49:40Z,1013,3,4,10,60,1466,57,2026-02-09T14:15:06Z,Yes,No,No,,5
2026-02-09T13:49:56Z,1010,3,4,2,49,505,5,2026-02-09T13:59:10Z,Yes,Yes,No,,3
2026-02-09T13:56:14Z,1011,3,1,4,26,2162,5,2026-02-09T14:32:42Z,Yes,No,No,,3
2026-02-09T14:07:01Z,1013,3,1,4,26,313,5,2026-02-09T14:12:40Z,Yes,Yes,No,,1
2026-02-09T14:21:34Z,1009,3,1,4,46,580,57,2026-02-09T14:32:00Z,No,Yes,No,,
2026-02-09T14:26:13Z,1011,1,4,10,30,527,5,2026-02-09T14:35:30Z,No,No,No,,
2026-02-09T14:29:44Z,1013,3,1,4,43,582,5,2026-02-09T14:40:09Z,No,Yes,No,,
2026-02-09T14:39:32Z,1014,2,1,10,54,2323,5,2026-02-09T15:19:09Z,Yes,Yes,No,,2
2026-02-09T14:39:48Z,1010,0,1,2,21,322,5,2026-02-09T14:45:31Z,No,No,Yes,2001,
2026-02-09T14:48:51Z,1012,1,1,10,53,2380,57,2026-02-09T15:29:24Z,Yes,No,No,,1
2026-02-09T14:54:30Z,1009,3,1,4,46,359,57,2026-02-09T15:01:15Z,No,Yes,No,,
2026-02-09T14:58:58Z,1012,1,1,5,44,491,5,2026-02-09T15:07:53Z,Yes,No,No,,4
2026-02-09T15:01:17Z,1001,3,4,5,41,503,5,2026-02-09T15:10:21Z,No,Yes,No,,
2026-02-09T15:06:55Z,1002,2,4,2,24,1904,5,2026-02-09T15:39:03Z,Yes,Yes,No,,1
2026-02-09T15:19:49Z,1003,3,1,2,54,1459,57,2026-02-09T15:45:02Z,Yes,No,No,,2
2026-02-09T15:22:52Z,1003,3,4,10,41,1942,5,2026-02-09T15:55:55Z,No,No,No,,
2026-02-09T15:23:19Z,1003,0,1,4,48,436,5,2026-02-09T15:31:23Z,No,Yes,Yes,2003,
2026-02-09T15:33:47Z,1001,1,4,2,47,1662,5,2026-02-09T16:02:16Z,Yes,No,No,,1
2026-02-09T15:34:48Z,1003,0,4,10,41,533,57,2026-02-09T15:44:22Z,No,Yes,Yes,2004,
2026-02-09T15:35:56Z,1001,3,1,2,24,1934,5,2026-02-09T16:08:34Z,Yes,Yes,No,,5
2026-02-09T15:38:41Z,1003,3,4,10,42,289,5,2026-02-09T15:44:12Z,Yes,No,No,,4
2026-02-09T15:39:13Z,1003,3,1,4,28,1584,5,2026-02-09T16:06:05Z,Yes,Yes,No,,1
2026-02-09T15:43:53Z,1004,3,1,2,34,1883,57,2026-02-09T16:15:50Z,Yes,No,No,,2
2026-02-09T15:49:24Z,1002,3,4,5,27,376,5,2026-02-09T15:56:07Z,Yes,Yes,No,,4
2026-02-09T15:51:53Z,1004,3,1,10,48,398,5,2026-02-09T15:59:19Z,No,No,No,,
2026-02-09T15:55:15Z,1001,2,4,4,53,2002,57,2026-02-09T16:29:30Z,Yes,Yes,No,,3
2026-02-09T15:56:35Z,1003,1,1,2,29,403,5,2026-02-09T16:03:47Z,No,Yes,No,,
2026-02-09T16:05:40Z,1004,1,4,2,58,584,57,2026-02-09T16:16:22Z,Yes,Yes,No,,1
2026-02-09T16:10:02Z,1002,1,1,4,41,1916,5,2026-02-09T16:42:39Z,Yes,No,No,,2
2026-02-09T16:16:08Z,1004,3,4,2,27,1632,5,2026-02-09T16:43:47Z,Yes,Yes,No,,5
2026-02-09T16:16:39Z,1003,0,4,2,42,1324,5,2026-02-09T16:39:25Z,No,No,Yes,2003,
2026-02-09T16:30:00Z,1001,1,4,5,57,244,5,2026-02-09T16:35:01Z,No,No,No,,
2026-02-09T16:33:25Z,1001,3,4,2,56,325,5,2026-02-09T16:39:46Z,No,Yes,No,,
2026-02-09T16:34:48Z,1002,1,1,4,49,410,5,2026-02-09T16:42:27Z,Yes,No,No,,5
2026-02-09T16:36:49Z,1003,3,4,5,44,1018,5,2026-02-09T16:54:31Z,Yes,No,No,,4
2026-02-09T16:45:07Z,1001,0,1,2,26,1110,5,2026-02-09T17:04:03Z,No,No,Yes,2002,
2026-02-09T16:46:38Z,1001,1,4,4,25,1516,5,2026-02-09T17:12:19Z,No,No,No,,
2026-02-09T16:47:34Z,1002,3,1,2,57,596,5,2026-02-09T16:58:27Z,No,Yes,No,,
2026-02-09T16:47:40Z,1001,3,1,5,39,349,5,2026-02-09T16:54:08Z,Yes,No,No,,3
2026-02-09T16:50:44Z,1001,1,1,4,38,436,57,2026-02-09T16:58:38Z,Yes,Yes,No,,5
2026-02-09T16:56:38Z,1003,3,4,2,47,290,5,2026-02-09T17:02:15Z,Yes,No,No,,1
2026-02-09T17:00:32Z,1001,3,5,10,59,442,5,2026-02-09T17:08:53Z,Yes,No,No,,1
2026-02-09T17:11:57Z,1004,0,5,10,21,555,5,2026-02-09T17:21:33Z,No,Yes,Yes,2001,
2026-02-09T17:14:07Z,1002,1,1,2,32,578,57,2026-02-09T17:24:17Z,No,Yes,No,,
2026-02-09T17:19:06Z,1003,3,1,4,55,1542,57,2026-02-09T17:45:43Z,Yes,Yes,No,,4
2026-02-09T17:27:36Z,1003,1,5,2,37,905,57,2026-02-09T17:43:18Z,Yes,Yes,No,,5
2026-02-09T17:27:42Z,1002,3,5,2,31,406,5,2026-02-09T17:34:59Z,Yes,No,No,,2
2026-02-09T17:36:21Z,1004,3,5,4,31,503,5,2026-02-09T17:45:15Z,No,Yes,No,,
2026-02-09T17:39:08Z,1003,3,4,2,56,341,57,2026-02-09T17:45:45Z,No,No,No,,
2026-02-09T17:44:05Z,1002,1,4,4,57,291,57,2026-02-09T17:49:53Z,Yes,No,No,,2
2026-02-09T17:49:07Z,1002,3,5,4,48,566,57,2026-02-09T17:59:21Z,No,No,No,,
2026-02-09T17:49:12Z,1002,3,1,10,36,418,5,2026-02-09T17:56:46Z,Yes,No,No,,3
2026-02-09T17:51:16Z,1003,3,4,2,27,301,5,2026-02-09T17:56:44Z,No,No,No,,
2026-02-09T17:55:51Z,1001,3,4,10,45,1282,57,2026-02-09T18:17:58Z,Yes,Yes,No,,1
2026-02-09T17:56:51Z,1004,3,1,4,36,2211,5,2026-02-09T18:34:18Z,No,Yes,No,,
2026-02-09T17:58:24Z,1004,3,5,10,46,2337,5,2026-02-09T18:38:07Z,No,No,No,,
2026-02-09T18:01:16Z,1002,3,4,2,31,2295,57,2026-02-09T18:40:02Z,Yes,No,No,,2
2026-02-09T18:06:55Z,1001,3,4,4,21,359,57,2026-02-09T18:13:15Z,No,Yes,No,,
2026-02-09T18:13:11Z,1002,1,1,2,39,584,57,2026-02-09T18:23:34Z,Yes,Yes,No,,1
2026-02-09T18:17:19Z,1004,3,4,10,28,523,1,2026-02-09T18:26:30Z,No,No,No,,
2026-02-09T18:18:01Z,1003,3,1,10,51,492,1,2026-02-09T18:27:04Z,Yes,No,No,,1
2026-02-09T18:37:39Z,1002,1,1,4,26,475,57,2026-02-09T18:46:00Z,No,No,No,,
2026-02-09T18:43:26Z,1002,1,1,4,56,1096,57,2026-02-09T19:02:38Z,Yes,Yes,No,,1
2026-02-09T18:43:27Z,1002,3,4,2,39,1087,1,2026-02-09T19:02:13Z,Yes,No,No,,1
2026-02-09T18:44:34Z,1001,0,1,2,45,463,1,2026-02-09T18:53:02Z,Yes,Yes,Yes,2004,1
2026-02-09T18:46:49Z,1001,3,5,10,59,439,57,2026-02-09T18:55:07Z,Yes,No,No,,2
