Call Date,Agent ID,Agent Status,Call Type,Service,Answer Time,Avg Talk Time,Disconnect Code,Call Disconnect,Survey Opted,Resolved,Call Fwd,Fwd Sup ID,Feedback
2026-02-23T01:39:56Z,1002,3,2,10,51,433,57,2026-02-23T01:48:00Z,Yes,No,No,,3
2026-02-23T01:40:43Z,1002,9,5,1,45,402,1,2026-02-23T01:48:10Z,No,No,No,,
2026-02-23T01:54:54Z,1007,1,4,1,52,542,57,2026-02-23T02:04:48Z,No,No,No,,
2026-02-23T01:55:38Z,1004,2,1,5,26,592,5,2026-02-23T02:05:56Z,Yes,No,No,,4
2026-02-23T02:02:16Z,1006,4,2,1,59,318,5,2026-02-23T02:08:33Z,No,Yes,No,,
2026-02-23T02:04:57Z,1008,13,5,1,53,484,57,2026-02-23T02:13:54Z,No,Yes,No,,
2026-02-23T02:08:41Z,1007,2,1,5,46,1772,1,2026-02-23T02:38:59Z,No,No,No,,
2026-02-23T02:19:30Z,1010,2,5,4,30,372,1,2026-02-23T02:26:12Z,Yes,Yes,No,,2
2026-02-23T02:38:41Z,1011,2,5,3,27,1540,5,2026-02-23T03:04:48Z,Yes,No,No,,5
2026-02-23T02:44:23Z,1007,3,2,1,40,1321,5,2026-02-23T03:07:04Z,No,Yes,No,,
2026-02-23T02:47:15Z,1001,9,2,3,30,309,5,2026-02-23T02:52:54Z,Yes,No,No,,3
2026-02-23T02:49:16Z,1014,1,4,3,55,466,1,2026-02-23T02:57:57Z,No,Yes,No,,
2026-02-23T02:52:46Z,1007,10,5,4,60,308,57,2026-02-23T02:58:54Z,No,Yes,No,,
2026-02-23T02:56:13Z,1001,4,2,10,55,405,57,2026-02-23T03:03:53Z,No,Yes,No,,
2026-02-23T03:01:28Z,1003,9,5,4,42,1745,57,2026-02-23T03:31:15Z,Yes,Yes,No,,5
2026-02-23T03:01:39Z,1013,13,5,10,24,2236,5,2026-02-23T03:39:19Z,No,No,No,,
2026-02-23T03:02:07Z,1004,2,2,10,24,1228,57,2026-02-23T03:22:59Z,No,Yes,No,,
2026-02-23T03:02:21Z,1007,9,1,3,60,292,57,2026-02-23T03:08:13Z,Yes,No,No,,1
2026-02-23T03:02:38Z,1014,3,1,5,34,547,5,2026-02-23T03:12:19Z,No,Yes,No,,
2026-02-23T03:04:40Z,1012,3,2,4,41,1039,57,2026-02-23T03:22:40Z,No,Yes,No,,
2026-02-23T03:09:15Z,1005,1,4,4,52,507,5,2026-02-23T03:18:34Z,No,No,No,,
2026-02-23T03:27:48Z,1005,1,4,4,40,294,57,2026-02-23T03:33:22Z,No,Yes,No,,
2026-02-23T03:28:33Z,1006,3,1,3,31,1058,1,2026-02-23T03:46:42Z,Yes,No,No,,2
2026-02-23T03:32:49Z,1006,1,5,4,60,1868,57,2026-02-23T04:04:57Z,Yes,Yes,No,,4
2026-02-23T03:38:21Z,1013,13,2,1,38,449,57,2026-02-23T03:46:28Z,No,Yes,No,,
2026-02-23T03:47:44Z,1012,0,2,5,23,291,1,2026-02-23T03:52:58Z,No,No,Yes,2004,
2026-02-23T03:55:28Z,1001,13,2,2,30,378,1,2026-02-23T04:02:16Z,No,No,No,,
2026-02-23T04:10:03Z,1013,9,1,5,40,1969,5,2026-02-23T04:43:32Z,No,Yes,No,,
2026-02-23T04:18:27Z,1013,1,2,5,50,364,57,2026-02-23T04:25:21Z,Yes,Yes,No,,3
2026-02-23T04:46:32Z,1004,0,1,10,45,1578,57,2026-02-23T05:13:35Z,Yes,No,Yes,2001,3
2026-02-23T04:51:47Z,1005,1,1,4,27,513,5,2026-02-23T05:00:47Z,No,No,No,,
2026-02-23T04:54:00Z,1009,1,1,5,30,1247,5,2026-02-23T05:15:17Z,No,No,No,,
2026-02-23T04:54:18Z,1009,0,2,10,23,1268,5,2026-02-23T05:15:49Z,No,No,Yes,2001,
2026-02-23T05:02:00Z,1011,2,1,10,58,2051,5,2026-02-23T05:37:09Z,No,No,No,,
2026-02-23T05:02:24Z,1009,4,5,4,32,399,57,2026-02-23T05:09:35Z,Yes,Yes,No,,4
2026-02-23T05:09:40Z,1007,9,2,2,43,317,5,2026-02-23T05:15:40Z,No,Yes,No,,
2026-02-23T05:33:19Z,1011,13,2,1,58,1115,5,2026-02-23T05:52:52Z,No,Yes,No,,
2026-02-23T05:41:48Z,1004,9,2,4,31,1526,5,2026-02-23T06:07:45Z,Yes,No,No,,3
2026-02-23T05:55:25Z,1010,3,5,2,39,2119,5,2026-02-23T06:31:23Z,No,Yes,No,,
2026-02-23T05:56:30Z,1001,2,2,10,28,2012,57,2026-02-23T06:30:30Z,Yes,Yes,No,,2
2026-02-23T06:05:49Z,1011,3,2,3,21,527,57,2026-02-23T06:14:57Z,No,Yes,No,,
2026-02-23T06:07:58Z,1013,9,2,2,24,447,1,2026-02-23T06:15:49Z,No,No,No,,
2026-02-23T06:08:01Z,1014,9,5,1,40,407,5,2026-02-23T06:15:28Z,No,Yes,No,,
2026-02-23T06:13:17Z,1003,2,1,3,44,1008,57,2026-02-23T06:30:49Z,Yes,No,No,,2
2026-02-23T06:19:43Z,1004,9,4,10,44,374,57,2026-02-23T06:26:41Z,Yes,No,No,,1
2026-02-23T06:20:25Z,1014,2,4,5,55,580,1,2026-02-23T06:31:00Z,Yes,Yes,No,,1
2026-02-23T06:29:14Z,1006,2,1,1,53,395,57,2026-02-23T06:36:42Z,Yes,No,No,,3
2026-02-23T06:31:27Z,1013,2,2,3,56,545,1,2026-02-23T06:41:28Z,Yes,Yes,No,,4
2026-02-23T06:33:16Z,1003,2,2,10,52,347,57,2026-02-23T06:39:55Z,No,Yes,No,,
2026-02-23T06:38:49Z,1007,1,5,10,53,336,57,2026-02-23T06:45:18Z,Yes,No,No,,3
2026-02-23T06:40:30Z,1010,4,4,5,50,408,57,2026-02-23T06:48:08Z,No,No,No,,
2026-02-23T06:45:08Z,1012,4,2,10,47,878,1,2026-02-23T07:00:33Z,No,Yes,No,,
2026-02-23T06:50:53Z,1012,0,1,1,55,1947,5,2026-02-23T07:24:15Z,No,Yes,Yes,2005,
2026-02-23T06:56:36Z,1011,9,5,1,41,558,5,2026-02-23T07:06:35Z,Yes,No,No,,1
2026-02-23T07:03:19Z,1004,13,1,5,57,364,57,2026-02-23T07:10:20Z,Yes,Yes,No,,3
2026-02-23T07:10:09Z,1004,2,4,3,39,521,1,2026-02-23T07:19:29Z,Yes,Yes,No,,5
2026-02-23T07:12:40Z,1003,1,1,4,56,372,5,2026-02-23T07:19:48Z,Yes,No,No,,2
2026-02-23T07:23:15Z,1007,4,5,5,60,1652,57,2026-02-23T07:51:47Z,No,Yes,No,,
2026-02-23T07:35:02Z,1004,3,4,4,53,592,1,2026-02-23T07:45:47Z,No,Yes,No,,
2026-02-23T07:49:58Z,1005,10,1,3,57,1471,57,2026-02-23T08:15:26Z,No,No,No,,
2026-02-23T08:00:57Z,1008,10,1,3,26,304,1,2026-02-23T08:06:27Z,Yes,No,No,,1
2026-02-23T08:01:08Z,1006,10,2,10,60,364,57,2026-02-23T08:08:12Z,Yes,No,No,,4
2026-02-23T08:06:32Z,1004,1,5,10,30,263,57,2026-02-23T08:11:25Z,No,No,No,,
2026-02-23T08:14:42Z,1003,4,1,4,26,534,5,2026-02-23T08:24:02Z,Yes,Yes,No,,4
2026-02-23T08:30:23Z,1006,13,1,1,48,410,1,2026-02-23T08:38:01Z,Yes,No,No,,5
2026-02-23T08:33:39Z,1008,1,5,5,33,349,1,2026-02-23T08:40:01Z,No,No,No,,
2026-02-23T08:40:55Z,1004,9,1,4,26,321,57,2026-02-23T08:46:42Z,No,Yes,No,,
2026-02-23T08:44:36Z,1006,13,2,2,25,438,1,2026-02-23T08:52:19Z,No,Yes,No,,
2026-02-23T08:54:32Z,1004,2,1,3,51,351,57,2026-02-23T09:01:14Z,No,No,No,,
2026-02-23T09:12:09Z,1004,13,1,2,27,330,57,2026-02-23T09:18:06Z,No,No,No,,
2026-02-23T09:14:18Z,1005,4,1,4,42,1926,1,2026-02-23T09:47:06Z,Yes,No,No,,2
2026-02-23T09:21:46Z,1004,0,4,4,55,348,5,2026-02-23T09:28:29Z,No,No,Yes,2005,
2026-02-23T09:27:04Z,1004,9,1,2,56,1541,57,2026-02-23T09:53:41Z,Yes,No,No,,2
2026-02-23T09:32:26Z,1004,3,2,5,51,1867,57,2026-02-23T10:04:24Z,No,No,No,,
2026-02-23T09:44:38Z,1008,10,2,2,55,1480,57,2026-02-23T10:10:13Z,Yes,No,No,,2
2026-02-23T09:51:15Z,1006,3,5,5,46,2179,5,2026-02-23T10:28:20Z,Yes,Yes,No,,3
2026-02-23T09:56:35Z,1005,0,5,3,48,1361,5,2026-02-23T10:20:04Z,Yes,No,Yes,2001,3
2026-02-23T10:07:44Z,1008,1,1,5,25,1802,1,2026-02-23T10:38:11Z,Yes,No,No,,4
2026-02-23T10:23:47Z,1007,3,5,10,42,1992,1,2026-02-23T10:57:41Z,Yes,Yes,No,,4
2026-02-23T10:33:30Z,1004,0,5,4,47,547,5,2026-02-23T10:43:24Z,No,No,Yes,2004,
2026-02-23T10:33:50Z,1005,10,5,5,33,1561,1,2026-02-23T11:00:24Z,No,Yes,No,,
2026-02-23T10:37:49Z,1008,0,1,10,50,2118,1,2026-02-23T11:13:57Z,No,Yes,Yes,2001,
2026-02-23T10:43:20Z,1005,10,5,4,46,1911,5,2026-02-23T11:15:57Z,No,No,No,,
2026-02-23T10:44:18Z,1004,4,4,5,22,1925,1,2026-02-23T11:16:45Z,No,No,No,,
2026-02-23T10:47:11Z,1008,9,5,4,29,241,57,2026-02-23T10:51:41Z,Yes,Yes,No,,5
2026-02-23T10:52:36Z,1004,9,2,5,32,1994,57,2026-02-23T11:26:22Z,Yes,No,No,,1
2026-02-23T10:53:16Z,1003,9,1,4,43,2038,1,2026-02-23T11:27:57Z,Yes,Yes,No,,4
2026-02-23T11:05:48Z,1004,0,5,2,43,270,1,2026-02-23T11:11:01Z,Yes,No,Yes,2003,5
2026-02-23T11:08:02Z,1005,2,1,3,26,250,57,2026-02-23T11:12:38Z,No,No,No,,
2026-02-23T11:12:08Z,1007,2,1,5,45,1614,57,2026-02-23T11:39:47Z,No,No,No,,
2026-02-23T11:15:13Z,1003,10,2,5,30,250,57,2026-02-23T11:19:53Z,Yes,Yes,No,,2
2026-02-23T11:21:46Z,1003,13,5,2,60,521,5,2026-02-23T11:31:27Z,Yes,No,No,,5
2026-02-23T11:36:25Z,1007,10,4,5,53,1508,57,2026-02-23T12:02:26Z,Yes,No,No,,4
2026-02-23T11:49:26Z,1004,13,4,4,49,568,5,2026-02-23T11:59:43Z,Yes,No,No,,1
2026-02-23T11:54:19Z,1003,1,2,3,39,2094,5,2026-02-23T12:29:52Z,Yes,No,No,,3
2026-02-23T11:58:44Z,1003,0,2,10,28,362,5,2026-02-23T12:05:14Z,No,Yes,Yes,2003,
2026-02-23T11:59:44Z,1005,4,4,10,30,274,5,2026-02-23T12:04:48Z,Yes,Yes,No,,5
2026-02-23T12:01:41Z,1006,2,4,10,30,2300,1,2026-02-23T12:40:31Z,No,Yes,No,,
2026-02-23T12:03:37Z,1006,9,2,10,24,240,5,2026-02-23T12:08:01Z,Yes,No,No,,5
2026-02-23T12:03:59Z,1004,4,1,5,28,1209,1,2026-02-23T12:24:36Z,No,No,No,,
2026-02-23T12:08:39Z,1004,13,2,10,52,2254,1,2026-02-23T12:47:05Z,Yes,No,No,,5
2026-02-23T12:09:14Z,1004,9,2,10,39,1818,5,2026-02-23T12:40:11Z,Yes,No,No,,2
2026-02-23T12:15:03Z,1003,13,4,5,43,2008,5,2026-02-23T12:49:14Z,Yes,Yes,No,,1
2026-02-23T12:16:33Z,1003,10,4,3,58,398,57,2026-02-23T12:24:09Z,Yes,No,No,,2
2026-02-23T12:21:47Z,1005,3,2,3,31,1947,5,2026-02-23T12:54:45Z,No,Yes,No,,
2026-02-23T12:27:33Z,1005,13,5,4,34,560,5,2026-02-23T12:37:27Z,No,No,No,,
2026-02-23T12:27:34Z,1004,10,1,2,23,1095,5,2026-02-23T12:46:12Z,No,Yes,No,,
2026-02-23T12:32:25Z,1004,13,4,4,42,556,5,2026-02-23T12:42:23Z,No,Yes,No,,
2026-02-23T12:38:22Z,1006,2,1,1,20,402,1,2026-02-23T12:45:24Z,Yes,No,No,,1
2026-02-23T12:41:55Z,1007,9,1,5,40,307,5,2026-02-23T12:47:42Z,No,No,No,,
2026-02-23T12:48:31Z,1006,1,1,3,48,1696,5,2026-02-23T13:17:35Z,No,Yes,No,,
2026-02-23T12:54:00Z,1006,3,2,1,55,560,1,2026-02-23T13:04:15Z,Yes,No,No,,1
2026-02-23T12:54:56Z,1005,3,1,3,37,1564,57,2026-02-23T13:21:37Z,Yes,Yes,No,,3
2026-02-23T13:00:51Z,1006,1,2,4,50,260,1,2026-02-23T13:06:01Z,Yes,No,No,,3
2026-02-23T13:02:22Z,1007,13,4,5,34,467,5,2026-02-23T13:10:43Z,No,No,No,,
2026-02-23T13:06:40Z,1006,1,2,2,30,2062,1,2026-02-23T13:41:32Z,No,Yes,No,,
2026-02-23T13:12:27Z,1003,2,2,2,22,582,5,2026-02-23T13:22:31Z,Yes,No,No,,5
2026-02-23T13:18:49Z,1004,3,1,5,51,1762,1,2026-02-23T13:49:02Z,No,No,No,,
2026-02-23T13:19:53Z,1006,9,2,3,50,355,1,2026-02-23T13:26:38Z,No,Yes,No,,
2026-02-23T13:22:52Z,1004,2,4,4,36,552,5,2026-02-23T13:32:40Z,No,No,No,,
2026-02-23T13:24:55Z,1008,1,2,4,24,1122,57,2026-02-23T13:44:01Z,Yes,No,No,,1
2026-02-23T13:27:06Z,1005,2,1,4,26,2029,1,2026-02-23T14:01:21Z,Yes,No,No,,1
2026-02-23T13:42:11Z,1003,2,2,2,60,2197,5,2026-02-23T14:19:48Z,Yes,Yes,No,,4
2026-02-23T13:42:20Z,1006,1,2,5,52,258,57,2026-02-23T13:47:30Z,No,No,No,,
2026-02-23T13:43:10Z,1006,3,5,5,48,414,1,2026-02-23T13:50:52Z,No,No,No,,
2026-02-23T13:46:25Z,1004,4,2,2,35,598,5,2026-02-23T13:56:58Z,No,No,No,,
2026-02-23T13:49:48Z,1005,4,5,10,52,520,57,2026-02-23T13:59:20Z,Yes,No,No,,4
2026-02-23T13:53:33Z,1004,1,5,5,53,1848,1,2026-02-23T14:25:14Z,Yes,No,No,,1
2026-02-23T14:01:36Z,1003,1,1,1,42,971,1,2026-02-23T14:18:29Z,No,No,No,,
2026-02-23T14:19:28Z,1004,4,5,2,42,600,57,2026-02-23T14:30:10Z,Yes,Yes,No,,1
2026-02-23T14:27:36Z,1004,0,5,1,52,975,5,2026-02-23T14:44:43Z,Yes,Yes,Yes,2004,1
2026-02-23T14:35:44Z,1006,9,2,4,28,593,1,2026-02-23T14:46:05Z,Yes,Yes,No,,1
2026-02-23T14:49:24Z,1004,4,5,3,23,242,1,2026-02-23T14:53:49Z,Yes,No,No,,4
2026-02-23T15:05:35Z,1010,2,4,1,37,824,57,2026-02-23T15:19:56Z,No,No,No,,
2026-02-23T15:14:37Z,1010,3,1,10,57,1118,57,2026-02-23T15:34:12Z,Yes,No,No,,4
2026-02-23T15:19:18Z,1010,3,5,10,22,1887,1,2026-02-23T15:51:07Z,No,Yes,No,,
2026-02-23T15:27:14Z,1009,0,2,5,48,1375,5,2026-02-23T15:50:57Z,No,No,Yes,2002,
2026-02-23T15:27:16Z,1012,1,5,4,51,1103,5,2026-02-23T15:46:30Z,Yes,Yes,No,,1
2026-02-23T15:29:40Z,1009,0,5,4,50,389,57,2026-02-23T15:36:59Z,No,Yes,Yes,2004,
2026-02-23T15:33:03Z,1009,13,2,3,38,550,5,2026-02-23T15:42:51Z,No,Yes,No,,
2026-02-23T15:42:16Z,1009,13,4,5,24,407,57,2026-02-23T15:49:27Z,No,Yes,No,,
2026-02-23T15:43:16Z,1010,13,4,2,50,555,57,2026-02-23T15:53:21Z,No,No,No,,
2026-02-23T15:48:12Z,1011,3,1,5,24,312,5,2026-02-23T15:53:48Z,Yes,Yes,No,,1
2026-02-23T15:48:50Z,1011,4,2,5,39,1775,5,2026-02-23T16:19:04Z,Yes,Yes,No,,2
2026-02-23T15:50:31Z,1009,0,2,1,21,412,5,2026-02-23T15:57:44Z,Yes,No,Yes,2002,5
2026-02-23T15:53:23Z,1011,1,1,10,58,1317,1,2026-02-23T16:16:18Z,No,Yes,No,,
2026-02-23T15:53:45Z,1011,2,5,3,28,1231,1,2026-02-23T16:14:44Z,Yes,No,No,,3
2026-02-23T15:55:31Z,1012,9,4,5,36,478,57,2026-02-23T16:04:05Z,Yes,Yes,No,,5
2026-02-23T15:57:07Z,1009,0,1,5,51,1363,57,2026-02-23T16:20:41Z,No,No,Yes,2005,
2026-02-23T16:03:25Z,1009,10,5,4,21,856,5,2026-02-23T16:18:02Z,No,No,No,,
2026-02-23T16:08:28Z,1011,3,1,1,42,255,1,2026-02-23T16:13:25Z,Yes,Yes,No,,4
2026-02-23T16:32:40Z,1009,0,5,2,27,314,1,2026-02-23T16:38:21Z,No,Yes,Yes,2005,
2026-02-23T16:36:09Z,1012,4,1,1,27,1106,57,2026-02-23T16:55:02Z,Yes,Yes,No,,2
2026-02-23T16:43:23Z,1009,0,5,1,22,1908,1,2026-02-23T17:15:33Z,Yes,No,Yes,2004,1
2026-02-23T16:44:13Z,1010,1,1,10,56,1132,57,2026-02-23T17:04:01Z,No,No,No,,
2026-02-23T16:48:40Z,1011,0,1,5,28,1970,5,2026-02-23T17:21:58Z,No,Yes,Yes,2005,
2026-02-23T16:54:34Z,1011,10,4,10,39,391,5,2026-02-23T17:01:44Z,No,No,No,,
2026-02-23T16:55:40Z,1009,10,2,3,54,924,57,2026-02-23T17:11:58Z,Yes,No,No,,3
2026-02-23T17:10:36Z,1009,13,4,5,60,1816,57,2026-02-23T17:41:52Z,Yes,No,No,,5
2026-02-23T17:20:16Z,1011,2,1,2,25,281,1,2026-02-23T17:25:22Z,Yes,No,No,,4
2026-02-23T17:22:00Z,1011,3,5,3,32,1723,5,2026-02-23T17:51:15Z,No,No,No,,
2026-02-23T17:25:43Z,1012,2,4,2,51,1906,57,2026-02-23T17:58:20Z,No,No,No,,
2026-02-23T17:30:02Z,1009,1,4,2,45,1541,57,2026-02-23T17:56:28Z,Yes,No,No,,1
2026-02-23T17:38:41Z,1010,13,1,2,46,437,1,2026-02-23T17:46:44Z,No,Yes,No,,
2026-02-23T17:43:20Z,1010,13,1,1,49,240,5,2026-02-23T17:48:09Z,No,Yes,No,,
2026-02-23T17:44:58Z,1009,0,5,3,40,497,5,2026-02-23T17:53:55Z,Yes,Yes,Yes,2001,2
2026-02-23T17:48:04Z,1012,4,1,1,25,297,5,2026-02-23T17:53:26Z,No,No,No,,
2026-02-23T17:49:52Z,1011,4,4,4,53,2029,57,2026-02-23T18:24:34Z,No,Yes,No,,
2026-02-23T17:55:00Z,1009,2,2,1,34,1091,57,2026-02-23T18:13:45Z,Yes,No,No,,1
2026-02-23T18:12:04Z,1012,0,1,1,26,1553,1,2026-02-23T18:38:23Z,No,Yes,Yes,2004,
2026-02-23T18:12:27Z,1009,1,5,4,23,2269,57,2026-02-23T18:50:39Z,No,Yes,No,,
2026-02-23T18:21:10Z,1011,3,4,1,34,1867,57,2026-02-23T18:52:51Z,No,No,No,,
2026-02-23T18:23:48Z,1010,0,5,5,27,1847,5,2026-02-23T18:55:02Z,Yes,No,Yes,2003,5
2026-02-23T18:29:06Z,1011,13,2,10,42,347,1,2026-02-23T18:35:35Z,Yes,No,No,,1
2026-02-23T18:35:12Z,1010,2,4,5,47,1777,5,2026-02-23T19:05:36Z,Yes,Yes,No,,3
2026-02-23T18:37:24Z,1011,9,5,3,38,1120,5,2026-02-23T18:56:42Z,No,No,No,,
2026-02-23T18:37:36Z,1011,1,4,10,40,572,57,2026-02-23T18:47:48Z,Yes,Yes,No,,4
2026-02-23T18:39:09Z,1012,9,1,10,55,2007,1,2026-02-23T19:13:31Z,No,No,No,,
2026-02-23T18:41:11Z,1012,9,4,10,29,352,5,2026-02-23T18:47:32Z,No,No,No,,
2026-02-23T18:42:02Z,1009,10,4,10,44,322,1,2026-02-23T18:48:08Z,Yes,Yes,No,,2
2026-02-23T18:49:35Z,1011,9,2,1,25,1003,57,2026-02-23T19:06:43Z,No,No,No,,
2026-02-23T18:50:28Z,1009,3,4,1,28,2383,5,2026-02-23T19:30:39Z,No,No,No,,
2026-02-23T18:51:30Z,1009,10,5,1,22,481,1,2026-02-23T18:59:53Z,No,Yes,No,,
2026-02-23T18:54:19Z,1009,0,1,3,50,565,57,2026-02-23T19:04:34Z,No,No,Yes,2003,
2026-02-23T19:00:44Z,1009,0,2,3,52,934,5,2026-02-23T19:17:10Z,Yes,No,Yes,2001,4
2026-02-23T19:05:57Z,1010,0,2,4,27,2187,57,2026-02-23T19:42:51Z,No,No,Yes,2001,
2026-02-23T19:07:17Z,1010,9,4,2,22,383,57,2026-02-23T19:14:02Z,Yes,No,No,,5
2026-02-23T19:11:42Z,1011,9,2,10,36,2000,1,2026-02-23T19:45:38Z,No,Yes,No,,
2026-02-23T19:20:07Z,1011,4,2,4,36,1359,5,2026-02-23T19:43:22Z,Yes,Yes,No,,1
2026-02-23T19:23:36Z,1012,3,2,5,44,455,5,2026-02-23T19:31:55Z,No,No,No,,
2026-02-23T19:26:45Z,1010,0,1,5,34,2374,1,2026-02-23T20:06:53Z,Yes,No,Yes,2003,4
2026-02-23T19:26:49Z,1012,1,5,4,46,569,57,2026-02-23T19:37:04Z,No,No,No,,
2026-02-23T19:29:11Z,1009,1,2,1,56,1680,5,2026-02-23T19:58:07Z,Yes,No,No,,1
2026-02-23T19:30:09Z,1009,10,2,10,32,430,5,2026-02-23T19:37:51Z,Yes,No,No,,4
2026-02-23T19:32:06Z,1011,3,4,10,51,346,57,2026-02-23T19:38:43Z,Yes,Yes,No,,2
2026-02-23T19:34:27Z,1010,9,5,1,46,1461,5,2026-02-23T19:59:34Z,Yes,Yes,No,,3
2026-02-23T19:54:20Z,1011,1,4,10,21,384,57,2026-02-23T20:01:05Z,No,Yes,No,,
2026-02-23T20:14:06Z,1009,2,1,10,21,568,57,2026-02-23T20:23:55Z,Yes,Yes,No,,3
2026-02-23T20:15:07Z,1010,9,4,4,50,1469,57,2026-02-23T20:40:26Z,Yes,Yes,No,,4
2026-02-23T20:28:43Z,1011,2,5,10,57,340,57,2026-02-23T20:35:20Z,No,No,No,,
2026-02-23T20:33:08Z,1010,3,2,1,36,518,57,2026-02-23T20:42:22Z,Yes,Yes,No,,3
2026-02-23T20:34:58Z,1010,3,2,4,30,2000,57,2026-02-23T21:08:48Z,No,No,No,,
2026-02-23T20:43:28Z,1011,0,1,1,44,351,1,2026-02-23T20:50:03Z,Yes,Yes,Yes,2005,5
2026-02-23T20:51:24Z,1010,3,1,10,54,428,1,2026-02-23T20:59:26Z,No,Yes,No,,
2026-02-23T20:52:23Z,1009,13,4,4,37,2189,1,2026-02-23T21:29:29Z,No,No,No,,
2026-02-23T21:03:02Z,1011,1,1,5,36,400,1,2026-02-23T21:10:18Z,Yes,No,No,,1
2026-02-23T21:05:41Z,1012,1,2,3,59,1560,57,2026-02-23T21:32:40Z,No,No,No,,
2026-02-23T21:14:58Z,1011,0,4,2,51,1564,57,2026-02-23T21:41:53Z,No,Yes,Yes,2004,
2026-02-23T21:15:19Z,1012,9,2,2,23,288,1,2026-02-23T21:20:30Z,No,No,No,,
2026-02-23T21:16:47Z,1011,3,4,2,46,316,1,2026-02-23T21:22:49Z,No,No,No,,
2026-02-23T21:26:55Z,1010,4,5,4,21,1779,1,2026-02-23T21:56:55Z,No,No,No,,
2026-02-23T21:29:06Z,1009,9,4,5,22,598,1,2026-02-23T21:39:26Z,Yes,No,No,,5
2026-02-23T21:29:40Z,1011,1,1,5,53,446,57,2026-02-23T21:37:59Z,Yes,No,No,,2
2026-02-23T21:30:40Z,1011,0,4,1,22,284,1,2026-02-23T21:35:46Z,Yes,No,Yes,2002,3
2026-02-23T21:41:23Z,1009,9,2,2,42,1733,5,2026-02-23T22:10:58Z,Yes,Yes,No,,4
2026-02-23T21:45:44Z,1011,2,4,5,45,572,57,2026-02-23T21:56:01Z,Yes,No,No,,1
2026-02-23T22:03:39Z,1010,2,5,4,57,2292,5,2026-02-23T22:42:48Z,No,No,No,,
2026-02-23T22:09:29Z,1011,10,5,2,40,550,5,2026-02-23T22:19:19Z,No,No,No,,
2026-02-23T22:22:27Z,1010,9,4,4,41,1455,57,2026-02-23T22:47:23Z,No,Yes,No,,
2026-02-23T22:29:55Z,1011,2,5,5,42,1530,5,2026-02-23T22:56:07Z,No,Yes,No,,
2026-02-23T22:37:01Z,1012,13,2,3,38,589,1,2026-02-23T22:47:28Z,No,No,No,,
2026-02-23T22:40:41Z,1011,10,1,5,22,276,5,2026-02-23T22:45:39Z,Yes,No,No,,2
2026-02-23T22:44:54Z,1010,0,1,1,21,1262,1,2026-02-23T23:06:17Z,No,No,Yes,2002,
2026-02-23T22:48:13Z,1010,1,5,5,53,2039,57,2026-02-23T23:23:05Z,Yes,No,No,,3
2026-02-23T23:06:23Z,1003,0,4,4,37,1337,1,2026-02-23T23:29:17Z,No,No,Yes,2004,
2026-02-23T23:13:09Z,1011,13,4,10,26,581,5,2026-02-23T23:23:16Z,Yes,No,No,,5
2026-02-23T23:23:16Z,1009,9,2,4,34,1793,57,2026-02-23T23:53:43Z,Yes,Yes,No,,4
2026-02-23T23:24:04Z,1005,13,4,2,26,354,1,2026-02-23T23:30:24Z,Yes,No,No,,4
2026-02-23T23:29:46Z,1005,1,2,5,53,2388,5,2026-02-24T00:10:27Z,Yes,No,No,,5
2026-02-23T23:43:12Z,1012,13,5,4,55,538,57,2026-02-23T23:53:05Z,Yes,Yes,No,,2
2026-02-23T23:47:11Z,1009,13,5,4,44,423,57,2026-02-23T23:54:58Z,Yes,Yes,No,,2
2026-02-23T23:49:17Z,1005,2,5,5,20,1919,1,2026-02-24T00:21:36Z,No,No,No,,
2026-02-23T23:49:48Z,1003,0,5,10,28,400,57,2026-02-23T23:56:56Z,Yes,Yes,Yes,2003,2
2026-02-23T23:55:31Z,1010,1,4,4,25,1740,5,2026-02-24T00:24:56Z,No,Yes,No,,
2026-02-23T23:59:42Z,1001,1,2,5,26,1220,5,2026-02-24T00:20:28Z,No,Yes,No,,
2026-02-24T00:00:50Z,1004,0,4,10,47,571,57,2026-02-24T00:11:08Z,No,No,Yes,2005,
2026-02-24T00:01:05Z,1003,9,2,3,23,1122,1,2026-02-24T00:20:10Z,No,No,No,,
2026-02-24T00:07:55Z,1002,3,2,3,38,2212,57,2026-02-24T00:45:25Z,Yes,No,No,,1
2026-02-24T00:09:36Z,1013,0,5,2,60,2135,5,2026-02-24T00:46:11Z,Yes,No,Yes,2001,4
2026-02-24T00:15:14Z,1007,3,1,10,35,1882,5,2026-02-24T00:47:11Z,Yes,No,No,,2
2026-02-24T00:17:23Z,1008,9,5,1,56,1813,1,2026-02-24T00:48:32Z,No,No,No,,
2026-02-24T00:18:38Z,1007,1,1,3,58,920,1,2026-02-24T00:34:56Z,No,No,No,,
2026-02-24T00:45:21Z,1013,3,4,4,43,595,1,2026-02-24T00:55:59Z,No,Yes,No,,
2026-02-24T00:52:07Z,1006,3,1,5,35,1480,5,2026-02-24T01:17:22Z,Yes,Yes,No,,2
2026-02-24T00:58:04Z,1003,10,5,4,36,443,5,2026-02-24T01:06:03Z,Yes,Yes,No,,3
2026-02-24T01:04:42Z,1009,13,4,5,31,505,1,2026-02-24T01:13:38Z,No,No,No,,
2026-02-24T01:08:08Z,1013,4,1,10,25,1110,5,2026-02-24T01:27:03Z,Yes,Yes,No,,2
