Call Date,Agent ID,Agent Status,Call Type,Service,Answer Time,Avg Talk Time,Disconnect Code,Call Disconnect,Survey Opted,Resolved,Call Fwd,Fwd Sup ID,Feedback
2026-02-01T23:45:25Z,1001,9,1,4,31,1132,5,2026-02-02T00:04:48Z,Yes,Yes,No,,4
2026-02-01T23:50:41Z,1002,2,4,2,45,834,1,2026-02-02T00:05:20Z,No,No,No,,
2026-02-01T23:51:27Z,1002,4,1,10,47,1479,57,2026-02-02T00:16:53Z,No,No,No,,
2026-02-01T23:52:28Z,1002,10,1,4,25,1446,57,2026-02-02T00:16:59Z,Yes,No,No,,3
2026-02-02T00:03:27Z,1002,10,5,2,26,391,57,2026-02-02T00:10:24Z,No,Yes,No,,
2026-02-02T00:10:33Z,1004,0,2,3,28,1754,5,2026-02-02T00:40:15Z,No,No,Yes,2004,
2026-02-02T00:11:00Z,1002,0,2,3,41,538,5,2026-02-02T00:20:39Z,Yes,Yes,Yes,2005,2
2026-02-02T00:20:32Z,1003,1,4,2,42,555,5,2026-02-02T00:30:29Z,No,Yes,No,,
2026-02-02T00:25:52Z,1002,3,5,10,27,1425,1,2026-02-02T00:50:04Z,No,No,No,,
2026-02-02T00:29:05Z,1002,0,4,1,41,436,1,2026-02-02T00:37:02Z,No,Yes,Yes,2001,
2026-02-02T00:33:01Z,1003,10,4,1,24,880,5,2026-02-02T00:48:05Z,Yes,Yes,No,,3
2026-02-02T00:44:23Z,1002,1,4,4,24,1009,5,2026-02-02T01:01:36Z,No,Yes,No,,
2026-02-02T00:47:52Z,1004,2,2,10,21,1011,1,2026-02-02T01:05:04Z,No,Yes,No,,
2026-02-02T00:51:51Z,1002,0,2,1,33,367,5,2026-02-02T00:58:31Z,Yes,No,Yes,2002,5
2026-02-02T00:54:24Z,1002,3,1,2,59,1526,1,2026-02-02T01:20:49Z,No,Yes,No,,
2026-02-02T01:02:27Z,1002,10,2,10,22,600,1,2026-02-02T01:12:49Z,No,No,No,,
2026-02-02T01:10:04Z,1003,9,4,1,51,506,1,2026-02-02T01:19:21Z,No,Yes,No,,
2026-02-02T01:14:26Z,1002,3,4,4,30,2104,5,2026-02-02T01:50:00Z,No,Yes,No,,
2026-02-02T01:16:27Z,1003,13,2,4,54,571,5,2026-02-02T01:26:52Z,Yes,No,No,,5
2026-02-02T01:17:20Z,1004,13,2,1,51,927,57,2026-02-02T01:33:38Z,Yes,Yes,No,,1
2026-02-02T01:20:37Z,1003,10,1,1,31,492,5,2026-02-02T01:29:20Z,No,Yes,No,,
2026-02-02T01:21:41Z,1003,9,5,10,37,334,1,2026-02-02T01:27:52Z,No,No,No,,
2026-02-02T01:24:46Z,1001,1,1,3,40,318,57,2026-02-02T01:30:44Z,Yes,No,No,,5
2026-02-02T01:31:15Z,1001,13,4,2,28,833,5,2026-02-02T01:45:36Z,No,No,No,,
2026-02-02T01:31:39Z,1003,9,1,2,32,2371,57,2026-02-02T02:11:42Z,No,Yes,No,,
2026-02-02T01:49:31Z,1001,4,5,1,60,1159,57,2026-02-02T02:09:50Z,Yes,Yes,No,,4
2026-02-02T01:54:20Z,1004,4,2,10,45,959,1,2026-02-02T02:11:04Z,No,No,No,,
2026-02-02T02:03:40Z,1002,4,4,2,44,879,5,2026-02-02T02:19:03Z,No,No,No,,
2026-02-02T02:05:03Z,1003,1,2,10,58,267,5,2026-02-02T02:10:28Z,Yes,No,No,,1
2026-02-02T02:06:31Z,1002,2,1,5,55,262,57,2026-02-02T02:11:48Z,Yes,No,No,,4
2026-02-02T02:08:45Z,1004,3,1,3,51,1067,57,2026-02-02T02:27:23Z,Yes,No,No,,1
2026-02-02T02:10:40Z,1003,1,5,5,35,532,1,2026-02-02T02:20:07Z,No,Yes,No,,
2026-02-02T02:12:12Z,1001,0,1,2,33,1068,5,2026-02-02T02:30:33Z,Yes,No,Yes,2003,1
2026-02-02T02:31:22Z,1001,1,1,2,48,1285,1,2026-02-02T02:53:35Z,Yes,No,No,,1
2026-02-02T02:33:33Z,1002,1,4,3,43,417,57,2026-02-02T02:41:13Z,Yes,No,No,,1
2026-02-02T02:36:33Z,1002,2,2,2,36,283,5,2026-02-02T02:41:52Z,Yes,Yes,No,,4
2026-02-02T02:41:00Z,1002,9,1,10,34,528,1,2026-02-02T02:50:22Z,No,No,No,,
2026-02-02T02:45:53Z,1004,10,5,4,33,1657,1,2026-02-02T03:14:03Z,Yes,Yes,No,,5
2026-02-02T02:47:01Z,1003,13,1,3,50,1051,5,2026-02-02T03:05:22Z,Yes,No,No,,1
2026-02-02T02:50:13Z,1003,2,4,5,30,489,57,2026-02-02T02:58:52Z,Yes,Yes,No,,3
2026-02-02T03:01:23Z,1001,10,2,1,28,2108,57,2026-02-02T03:36:59Z,No,Yes,No,,
2026-02-02T03:02:27Z,1002,0,4,1,47,461,5,2026-02-02T03:10:55Z,Yes,No,Yes,2002,5
2026-02-02T03:02:47Z,1004,2,1,10,46,572,5,2026-02-02T03:13:05Z,Yes,Yes,No,,1
2026-02-02T03:03:19Z,1004,10,4,4,45,1325,1,2026-02-02T03:26:09Z,Yes,No,No,,2
2026-02-02T03:07:45Z,1002,10,2,5,39,1580,57,2026-02-02T03:34:44Z,Yes,No,No,,2
2026-02-02T03:11:56Z,1004,10,2,5,48,519,57,2026-02-02T03:21:23Z,No,Yes,No,,
2026-02-02T03:19:20Z,1002,3,4,4,60,310,1,2026-02-02T03:25:30Z,No,No,No,,
2026-02-02T03:19:24Z,1002,13,1,4,46,322,57,2026-02-02T03:25:32Z,Yes,No,No,,2
2026-02-02T03:26:45Z,1002,4,1,1,25,366,5,2026-02-02T03:33:16Z,Yes,No,No,,4
2026-02-02T03:31:37Z,1001,4,4,3,38,1190,57,2026-02-02T03:52:05Z,No,Yes,No,,
2026-02-02T03:33:53Z,1003,3,2,1,21,1297,1,2026-02-02T03:55:51Z,No,No,No,,
2026-02-02T03:45:12Z,1002,1,5,5,60,322,5,2026-02-02T03:51:34Z,Yes,No,No,,1
2026-02-02T03:51:28Z,1003,9,1,4,23,1321,1,2026-02-02T04:13:52Z,Yes,No,No,,3
2026-02-02T04:03:31Z,1004,3,2,2,33,845,57,2026-02-02T04:18:09Z,Yes,No,No,,2
2026-02-02T04:06:27Z,1003,2,4,2,32,577,1,2026-02-02T04:16:36Z,Yes,Yes,No,,3
2026-02-02T04:19:35Z,1003,9,5,4,35,595,1,2026-02-02T04:30:05Z,Yes,No,No,,5
2026-02-02T04:27:57Z,1002,4,2,1,46,818,5,2026-02-02T04:42:21Z,No,Yes,No,,
2026-02-02T04:28:59Z,1004,9,4,5,33,836,1,2026-02-02T04:43:28Z,Yes,No,No,,4
2026-02-02T04:29:26Z,1004,2,4,4,53,290,5,2026-02-02T04:35:09Z,No,Yes,No,,
2026-02-02T04:39:17Z,1001,1,4,10,29,360,1,2026-02-02T04:45:46Z,No,No,No,,
2026-02-02T04:42:07Z,1004,9,4,1,27,869,5,2026-02-02T04:57:03Z,Yes,Yes,No,,5
2026-02-02T04:49:37Z,1002,2,1,2,29,1455,5,2026-02-02T05:14:21Z,No,No,No,,
2026-02-02T04:53:42Z,1004,2,2,5,22,1547,57,2026-02-02T05:19:51Z,No,Yes,No,,
2026-02-02T05:06:10Z,1003,3,2,10,39,1553,57,2026-02-02T05:32:42Z,No,Yes,No,,
2026-02-02T05:11:32Z,1003,10,4,2,36,2301,57,2026-02-02T05:50:29Z,No,No,No,,
2026-02-02T05:28:48Z,1002,4,5,2,53,330,5,2026-02-02T05:35:11Z,Yes,Yes,No,,4
2026-02-02T05:38:42Z,1002,10,1,1,55,595,5,2026-02-02T05:49:32Z,Yes,Yes,No,,2
2026-02-02T05:42:48Z,1004,1,5,5,31,407,57,2026-02-02T05:50:06Z,No,No,No,,
2026-02-02T05:44:29Z,1003,4,4,1,30,515,1,2026-02-02T05:53:34Z,No,Yes,No,,
2026-02-02T05:51:40Z,1004,9,2,10,39,461,1,2026-02-02T06:00:00Z,No,Yes,No,,
2026-02-02T05:57:04Z,1002,9,4,1,23,1225,5,2026-02-02T06:17:52Z,Yes,Yes,No,,3
2026-02-02T05:57:45Z,1004,2,1,3,26,331,57,2026-02-02T06:03:42Z,Yes,Yes,No,,3
2026-02-02T05:57:52Z,1003,3,4,10,38,491,5,2026-02-02T06:06:41Z,Yes,No,No,,2
2026-02-02T06:08:31Z,1004,13,2,3,30,2202,5,2026-02-02T06:45:43Z,No,Yes,No,,
2026-02-02T06:09:09Z,1001,2,5,3,28,344,1,2026-02-02T06:15:21Z,No,Yes,No,,
2026-02-02T06:17:00Z,1004,13,2,1,35,1383,57,2026-02-02T06:40:38Z,No,No,No,,
2026-02-02T06:18:54Z,1002,2,2,2,32,322,57,2026-02-02T06:24:48Z,Yes,Yes,No,,1
2026-02-02T06:30:36Z,1002,3,5,4,40,1379,1,2026-02-02T06:54:15Z,Yes,No,No,,4
2026-02-02T06:30:48Z,1003,9,5,3,31,562,1,2026-02-02T06:40:41Z,Yes,Yes,No,,3
2026-02-02T06:33:25Z,1003,2,1,3,28,1929,1,2026-02-02T07:06:02Z,No,Yes,No,,
2026-02-02T06:33:41Z,1001,9,4,4,34,485,1,2026-02-02T06:42:20Z,Yes,Yes,No,,1
2026-02-02T06:37:42Z,1004,4,2,1,53,1783,57,2026-02-02T07:08:18Z,No,No,No,,
2026-02-02T06:41:17Z,1003,3,4,2,43,349,57,2026-02-02T06:47:49Z,No,No,No,,
2026-02-02T06:46:57Z,1001,3,2,3,38,1583,57,2026-02-02T07:13:58Z,No,No,No,,
2026-02-02T06:48:17Z,1002,10,4,10,21,1544,57,2026-02-02T07:14:22Z,No,Yes,No,,
2026-02-02T06:55:48Z,1004,10,4,4,26,1160,5,2026-02-02T07:15:34Z,Yes,No,No,,3
2026-02-02T06:58:26Z,1003,0,5,4,37,2214,57,2026-02-02T07:35:57Z,Yes,Yes,Yes,2005,1
2026-02-02T07:00:45Z,1005,0,5,10,46,501,5,2026-02-02T07:09:52Z,Yes,No,Yes,2002,1
2026-02-02T07:02:02Z,1009,4,4,5,56,271,1,2026-02-02T07:07:29Z,Yes,Yes,No,,5
2026-02-02T07:16:32Z,1006,4,1,3,57,327,1,2026-02-02T07:22:56Z,Yes,Yes,No,,2
2026-02-02T07:18:49Z,1009,10,2,3,34,1430,5,2026-02-02T07:43:13Z,Yes,No,No,,5
2026-02-02T07:32:15Z,1006,0,5,1,55,2283,57,2026-02-02T08:11:13Z,No,Yes,Yes,2005,
2026-02-02T07:36:39Z,1008,9,1,1,42,408,5,2026-02-02T07:44:09Z,Yes,Yes,No,,2
2026-02-02T07:45:40Z,1006,1,1,4,20,2237,57,2026-02-02T08:23:17Z,No,Yes,No,,
2026-02-02T07:52:26Z,1006,4,4,5,44,1954,1,2026-02-02T08:25:44Z,Yes,No,No,,5
2026-02-02T08:02:00Z,1009,2,1,4,50,271,1,2026-02-02T08:07:21Z,Yes,No,No,,1
2026-02-02T08:02:35Z,1007,4,4,4,47,327,1,2026-02-02T08:08:49Z,No,Yes,No,,
2026-02-02T08:06:58Z,1009,1,5,10,42,2374,5,2026-02-02T08:47:14Z,No,No,No,,
2026-02-02T08:06:59Z,1010,0,4,1,44,556,57,2026-02-02T08:16:59Z,No,No,Yes,2004,
2026-02-02T08:19:35Z,1008,0,5,2,47,405,57,2026-02-02T08:27:07Z,Yes,Yes,Yes,2004,2
2026-02-02T08:19:49Z,1008,2,2,2,21,1140,57,2026-02-02T08:39:10Z,Yes,No,No,,5
2026-02-02T08:29:27Z,1009,3,4,1,25,1140,1,2026-02-02T08:48:52Z,Yes,No,No,,2
2026-02-02T08:34:56Z,1005,3,1,3,41,1033,57,2026-02-02T08:52:50Z,No,Yes,No,,
2026-02-02T08:40:08Z,1005,1,4,1,47,366,1,2026-02-02T08:47:01Z,Yes,No,No,,2
2026-02-02T08:49:29Z,1005,4,5,3,20,514,1,2026-02-02T08:58:23Z,No,No,No,,
2026-02-02T08:52:22Z,1006,9,2,5,40,1056,1,2026-02-02T09:10:38Z,No,Yes,No,,
2026-02-02T08:56:00Z,1006,0,2,3,45,2385,5,2026-02-02T09:36:30Z,Yes,Yes,Yes,2003,2
2026-02-02T08:56:51Z,1008,0,5,4,54,497,5,2026-02-02T09:06:02Z,No,No,Yes,2004,
2026-02-02T08:57:19Z,1007,10,2,3,45,563,57,2026-02-02T09:07:27Z,No,No,No,,
2026-02-02T09:17:24Z,1008,3,5,2,38,320,1,2026-02-02T09:23:22Z,Yes,Yes,No,,2
2026-02-02T09:18:54Z,1006,3,1,2,45,294,1,2026-02-02T09:24:33Z,Yes,Yes,No,,1
2026-02-02T09:45:33Z,1005,4,4,1,40,1212,57,2026-02-02T10:06:25Z,Yes,No,No,,4
2026-02-02T09:45:47Z,1006,13,2,10,26,2293,1,2026-02-02T10:24:26Z,No,No,No,,
2026-02-02T09:53:50Z,1010,9,5,2,31,576,1,2026-02-02T10:03:57Z,No,No,No,,
2026-02-02T09:54:43Z,1006,10,2,3,44,2381,5,2026-02-02T10:35:08Z,No,No,No,,
2026-02-02T10:00:54Z,1009,13,2,5,24,339,1,2026-02-02T10:06:57Z,Yes,No,No,,2
2026-02-02T10:02:39Z,1007,1,2,5,48,480,57,2026-02-02T10:11:27Z,Yes,Yes,No,,3
2026-02-02T10:02:52Z,1009,3,1,4,43,2164,1,2026-02-02T10:39:39Z,No,Yes,No,,
2026-02-02T10:10:23Z,1010,0,1,1,34,590,57,2026-02-02T10:20:47Z,Yes,No,Yes,2005,3
2026-02-02T10:17:27Z,1005,3,5,5,59,348,5,2026-02-02T10:24:14Z,Yes,No,No,,5
2026-02-02T10:44:30Z,1007,0,5,2,55,242,5,2026-02-02T10:49:27Z,No,No,Yes,2005,
2026-02-02T10:44:41Z,1008,13,1,5,33,1614,1,2026-02-02T11:12:08Z,Yes,No,No,,3
2026-02-02T10:47:31Z,1005,4,4,3,51,379,5,2026-02-02T10:54:41Z,Yes,No,No,,2
2026-02-02T10:52:51Z,1006,4,4,10,22,815,5,2026-02-02T11:06:48Z,No,No,No,,
2026-02-02T10:59:03Z,1010,10,2,5,24,2270,57,2026-02-02T11:37:17Z,Yes,Yes,No,,5
2026-02-02T11:02:24Z,1007,2,4,4,20,1440,5,2026-02-02T11:26:44Z,No,Yes,No,,
2026-02-02T11:05:21Z,1009,10,5,5,26,353,5,2026-02-02T11:11:40Z,No,Yes,No,,
2026-02-02T11:13:02Z,1008,2,5,5,49,1403,57,2026-02-02T11:37:14Z,Yes,No,No,,1
2026-02-02T11:14:23Z,1006,13,5,2,33,2224,5,2026-02-02T11:52:00Z,Yes,Yes,No,,4
2026-02-02T11:18:59Z,1008,3,5,1,31,317,5,2026-02-02T11:24:47Z,Yes,No,No,,4
2026-02-02T11:23:32Z,1007,2,1,4,60,299,1,2026-02-02T11:29:31Z,Yes,Yes,No,,3
2026-02-02T11:33:48Z,1009,4,5,3,41,317,57,2026-02-02T11:39:46Z,No,No,No,,
2026-02-02T11:39:32Z,1007,13,2,10,23,944,57,2026-02-02T11:55:39Z,Yes,Yes,No,,3
2026-02-02T11:42:58Z,1009,13,4,10,49,1925,57,2026-02-02T12:15:52Z,Yes,No,No,,4
2026-02-02T11:44:12Z,1006,13,2,5,59,549,5,2026-02-02T11:54:20Z,Yes,Yes,No,,1
2026-02-02T11:50:05Z,1010,9,5,5,45,2229,57,2026-02-02T12:27:59Z,No,Yes,No,,
2026-02-02T11:50:18Z,1009,0,2,1,45,467,57,2026-02-02T11:58:50Z,No,Yes,Yes,2003,
2026-02-02T12:01:41Z,1006,0,5,10,49,1035,5,2026-02-02T12:19:45Z,Yes,Yes,Yes,2001,1
2026-02-02T12:21:56Z,1008,2,4,5,23,2248,1,2026-02-02T12:59:47Z,No,Yes,No,,
2026-02-02T12:28:51Z,1008,2,5,10,38,461,1,2026-02-02T12:37:10Z,No,No,No,,
2026-02-02T12:32:34Z,1007,9,4,2,49,320,1,2026-02-02T12:38:43Z,No,No,No,,
2026-02-02T12:33:09Z,1006,13,2,1,32,917,1,2026-02-02T12:48:58Z,No,Yes,No,,
2026-02-02T12:35:27Z,1007,4,4,1,29,2378,5,2026-02-02T13:15:34Z,No,Yes,No,,
2026-02-02T12:38:30Z,1009,13,4,4,51,419,1,2026-02-02T12:46:20Z,Yes,Yes,No,,1
2026-02-02T12:50:24Z,1009,13,2,5,51,473,5,2026-02-02T12:59:08Z,No,Yes,No,,
2026-02-02T12:58:56Z,1006,13,1,5,60,1863,5,2026-02-02T13:30:59Z,Yes,No,No,,1
2026-02-02T12:59:49Z,1008,10,2,10,46,975,5,2026-02-02T13:16:50Z,No,Yes,No,,
2026-02-02T13:00:28Z,1006,4,5,10,51,1217,5,2026-02-02T13:21:36Z,No,Yes,No,,
2026-02-02T13:00:36Z,1006,3,1,4,58,1496,5,2026-02-02T13:26:30Z,No,No,No,,
2026-02-02T13:02:43Z,1010,10,5,3,23,2186,5,2026-02-02T13:39:32Z,Yes,Yes,No,,4
2026-02-02T13:12:15Z,1005,4,1,10,39,285,1,2026-02-02T13:17:39Z,Yes,No,No,,3
2026-02-02T13:12:31Z,1010,3,5,1,59,447,57,2026-02-02T13:20:57Z,No,Yes,No,,
2026-02-02T13:20:09Z,1006,2,4,2,40,336,1,2026-02-02T13:26:25Z,No,No,No,,
2026-02-02T13:23:27Z,1009,13,2,2,38,509,57,2026-02-02T13:32:34Z,Yes,No,No,,5
2026-02-02T13:33:04Z,1009,9,2,2,39,364,5,2026-02-02T13:39:47Z,No,Yes,No,,
2026-02-02T13:35:00Z,1005,1,2,1,31,441,1,2026-02-02T13:42:52Z,Yes,Yes,No,,1
2026-02-02T13:38:38Z,1009,4,1,10,51,1766,1,2026-02-02T14:08:55Z,No,No,No,,
2026-02-02T13:44:23Z,1008,4,4,3,41,371,5,2026-02-02T13:51:15Z,Yes,No,No,,1
2026-02-02T13:46:28Z,1009,0,4,3,21,1361,1,2026-02-02T14:09:30Z,No,No,Yes,2003,
2026-02-02T13:55:38Z,1005,10,5,1,37,1892,1,2026-02-02T14:27:47Z,No,Yes,No,,
2026-02-02T13:56:15Z,1010,0,5,1,55,489,5,2026-02-02T14:05:19Z,No,Yes,Yes,2004,
2026-02-02T14:10:09Z,1005,3,4,5,32,251,1,2026-02-02T14:14:52Z,No,No,No,,
2026-02-02T14:26:53Z,1005,1,2,1,56,274,5,2026-02-02T14:32:23Z,Yes,Yes,No,,3
2026-02-02T14:29:57Z,1007,3,2,4,51,469,1,2026-02-02T14:38:37Z,No,Yes,No,,
2026-02-02T14:39:12Z,1005,1,5,3,35,474,1,2026-02-02T14:47:41Z,Yes,Yes,No,,3
2026-02-02T14:40:50Z,1010,9,1,2,53,318,5,2026-02-02T14:47:01Z,Yes,No,No,,4
2026-02-02T14:42:58Z,1005,1,5,1,40,402,57,2026-02-02T14:50:20Z,No,Yes,No,,
2026-02-02T14:55:22Z,1008,0,1,1,58,1168,5,2026-02-02T15:15:48Z,No,No,Yes,2005,
2026-02-02T14:56:15Z,1009,3,2,2,24,2383,1,2026-02-02T15:36:22Z,Yes,No,No,,2
2026-02-02T14:59:26Z,1010,3,2,10,23,1385,1,2026-02-02T15:22:54Z,Yes,Yes,No,,4
2026-02-02T15:02:46Z,1014,13,5,4,29,1075,57,2026-02-02T15:21:10Z,Yes,No,No,,5
2026-02-02T15:07:10Z,1014,1,1,4,36,2363,5,2026-02-02T15:47:09Z,Yes,No,No,,4
2026-02-02T15:14:24Z,1012,3,5,1,42,442,5,2026-02-02T15:22:28Z,No,Yes,No,,
2026-02-02T15:37:59Z,1013,9,2,1,24,1301,57,2026-02-02T16:00:04Z,No,Yes,No,,
2026-02-02T15:47:19Z,1013,3,2,10,37,1508,5,2026-02-02T16:13:04Z,No,Yes,No,,
2026-02-02T15:49:16Z,1012,9,4,1,57,1662,5,2026-02-02T16:17:55Z,Yes,No,No,,1
2026-02-02T15:51:08Z,1012,4,5,2,40,1636,5,2026-02-02T16:19:04Z,No,Yes,No,,
2026-02-02T16:13:46Z,1012,10,1,2,22,1393,1,2026-02-02T16:37:21Z,No,Yes,No,,
2026-02-02T16:26:51Z,1012,3,1,2,25,255,57,2026-02-02T16:31:31Z,No,No,No,,
2026-02-02T16:26:57Z,1013,2,2,4,37,1042,57,2026-02-02T16:44:56Z,No,No,No,,
2026-02-02T16:38:31Z,1012,0,5,3,51,1971,1,2026-02-02T17:12:13Z,No,Yes,Yes,2005,
2026-02-02T16:39:39Z,1011,13,1,3,55,241,57,2026-02-02T16:44:35Z,Yes,No,No,,3
2026-02-02T16:40:33Z,1014,1,4,3,49,479,5,2026-02-02T16:49:21Z,Yes,No,No,,1
2026-02-02T16:57:40Z,1012,10,4,5,54,852,1,2026-02-02T17:12:46Z,Yes,No,No,,4
2026-02-02T17:00:45Z,1013,0,5,5,42,1774,5,2026-02-02T17:31:01Z,No,Yes,Yes,2003,
2026-02-02T17:02:05Z,1012,2,4,4,42,1630,5,2026-02-02T17:29:57Z,Yes,Yes,No,,3
2026-02-02T17:10:41Z,1013,4,1,3,47,1467,1,2026-02-02T17:35:55Z,No,No,No,,
2026-02-02T17:17:29Z,1012,3,4,1,20,377,57,2026-02-02T17:24:06Z,Yes,No,No,,5
2026-02-02T17:18:11Z,1012,9,1,2,23,257,57,2026-02-02T17:22:51Z,Yes,Yes,No,,1
2026-02-02T17:26:08Z,1011,10,4,2,32,905,1,2026-02-02T17:41:45Z,No,Yes,No,,
2026-02-02T17:27:07Z,1011,9,1,3,41,1540,5,2026-02-02T17:53:28Z,Yes,Yes,No,,1
2026-02-02T17:27:59Z,1012,13,1,3,47,1344,1,2026-02-02T17:51:10Z,No,Yes,No,,
2026-02-02T17:34:30Z,1013,0,4,10,39,498,1,2026-02-02T17:43:27Z,No,Yes,Yes,2002,
2026-02-02T17:49:07Z,1012,0,2,1,37,1973,1,2026-02-02T18:22:37Z,Yes,No,Yes,2002,5
2026-02-02T17:51:00Z,1012,13,1,2,26,2037,57,2026-02-02T18:25:23Z,No,No,No,,
2026-02-02T17:52:05Z,1013,0,4,4,30,268,5,2026-02-02T17:57:03Z,Yes,Yes,Yes,2003,1
2026-02-02T18:29:21Z,1012,0,4,2,56,1508,57,2026-02-02T18:55:25Z,No,No,Yes,2005,
2026-02-02T18:43:55Z,1012,13,4,5,22,547,57,2026-02-02T18:53:24Z,No,Yes,No,,
2026-02-02T18:44:29Z,1013,9,2,1,40,859,1,2026-02-02T18:59:28Z,Yes,No,No,,5
2026-02-02T18:46:08Z,1014,0,2,2,25,1631,57,2026-02-02T19:13:44Z,Yes,No,Yes,2005,2
2026-02-02T18:59:59Z,1013,10,4,4,23,397,1,2026-02-02T19:06:59Z,Yes,No,No,,3
2026-02-02T19:03:54Z,1012,10,4,10,22,1049,1,2026-02-02T19:21:45Z,No,No,No,,
2026-02-02T19:04:37Z,1012,1,5,5,32,324,57,2026-02-02T19:10:33Z,No,No,No,,
2026-02-02T19:08:54Z,1012,0,1,3,33,1623,1,2026-02-02T19:36:30Z,Yes,Yes,Yes,2004,1
2026-02-02T19:18:01Z,1013,9,5,4,52,2061,1,2026-02-02T19:53:14Z,No,Yes,No,,
2026-02-02T19:20:52Z,1013,4,5,4,34,1190,1,2026-02-02T19:41:16Z,No,No,No,,
2026-02-02T19:23:04Z,1013,0,5,4,42,351,1,2026-02-02T19:29:37Z,No,Yes,Yes,2003,
2026-02-02T19:38:44Z,1011,3,1,1,50,422,5,2026-02-02T19:46:36Z,Yes,Yes,No,,3
2026-02-02T19:40:23Z,1012,10,5,5,23,457,57,2026-02-02T19:48:23Z,No,No,No,,
2026-02-02T19:48:13Z,1013,9,1,3,24,1414,57,2026-02-02T20:12:11Z,Yes,No,No,,4
2026-02-02T19:53:18Z,1014,2,2,5,28,2394,57,2026-02-02T20:33:40Z,Yes,Yes,No,,3
2026-02-02T20:09:24Z,1011,0,4,3,45,564,1,2026-02-02T20:19:33Z,No,No,Yes,2005,
2026-02-02T20:13:27Z,1013,1,5,3,56,1637,57,2026-02-02T20:41:40Z,No,No,No,,
2026-02-02T20:15:50Z,1012,4,4,2,25,894,57,2026-02-02T20:31:09Z,No,Yes,No,,
2026-02-02T20:21:23Z,1011,2,2,4,48,2042,1,2026-02-02T20:56:13Z,No,No,No,,
2026-02-02T20:23:53Z,1013,0,4,2,32,546,1,2026-02-02T20:33:31Z,Yes,Yes,Yes,2002,3
2026-02-02T20:30:02Z,1013,0,4,10,29,2049,57,2026-02-02T21:04:40Z,Yes,Yes,Yes,2001,4
2026-02-02T20:34:32Z,1014,2,2,2,23,242,1,2026-02-02T20:38:57Z,No,No,No,,
2026-02-02T20:39:15Z,1013,1,2,1,29,1383,5,2026-02-02T21:02:47Z,No,No,No,,
2026-02-02T20:44:11Z,1011,13,1,1,56,485,57,2026-02-02T20:53:12Z,No,No,No,,
2026-02-02T20:47:34Z,1013,4,2,10,31,1967,57,2026-02-02T21:20:52Z,No,Yes,No,,
2026-02-02T20:48:30Z,1011,1,4,1,35,296,5,2026-02-02T20:54:01Z,Yes,Yes,No,,4
2026-02-02T20:49:39Z,1014,9,1,1,47,510,57,2026-02-02T20:58:56Z,No,No,No,,
2026-02-02T21:01:47Z,1012,9,5,10,48,531,5,2026-02-02T21:11:26Z,No,Yes,No,,
2026-02-02T21:02:32Z,1014,4,2,2,52,1300,5,2026-02-02T21:25:04Z,No,Yes,No,,
2026-02-02T21:02:49Z,1013,2,4,2,25,247,5,2026-02-02T21:07:21Z,Yes,Yes,No,,5
2026-02-02T21:07:27Z,1011,3,5,2,23,1763,1,2026-02-02T21:37:13Z,No,Yes,No,,
2026-02-02T21:14:58Z,1013,9,4,4,57,399,5,2026-02-02T21:22:34Z,No,No,No,,
2026-02-02T21:34:48Z,1014,9,4,4,49,2308,57,2026-02-02T22:14:05Z,Yes,Yes,No,,2
2026-02-02T21:38:40Z,1013,4,5,5,25,330,1,2026-02-02T21:44:35Z,Yes,Yes,No,,3
2026-02-02T21:41:59Z,1013,0,5,10,57,809,5,2026-02-02T21:56:25Z,Yes,Yes,Yes,2001,1
2026-02-02T22:08:06Z,1012,13,2,4,46,444,1,2026-02-02T22:16:16Z,Yes,No,No,,2
2026-02-02T22:15:55Z,1012,3,5,2,40,1779,57,2026-02-02T22:46:14Z,Yes,No,No,,2
2026-02-02T22:29:33Z,1011,9,2,10,35,1685,57,2026-02-02T22:58:13Z,Yes,No,No,,3
2026-02-02T22:29:55Z,1014,2,4,2,47,1161,5,2026-02-02T22:50:03Z,Yes,No,No,,4
2026-02-02T22:34:12Z,1013,9,4,1,57,248,1,2026-02-02T22:39:17Z,Yes,Yes,No,,4
2026-02-02T22:35:16Z,1011,13,1,4,23,1194,1,2026-02-02T22:55:33Z,Yes,Yes,No,,3
2026-02-02T22:35:52Z,1012,1,2,2,49,536,5,2026-02-02T22:45:37Z,Yes,Yes,No,,1
2026-02-02T22:48:04Z,1012,4,2,2,26,994,5,2026-02-02T23:05:04Z,No,No,No,,
2026-02-02T23:04:56Z,1003,0,4,10,44,430,57,2026-02-02T23:12:50Z,No,No,Yes,2001,
2026-02-02T23:07:17Z,1001,10,2,4,27,401,57,2026-02-02T23:14:25Z,No,Yes,No,,
2026-02-02T23:21:50Z,1003,10,5,10,23,1151,1,2026-02-02T23:41:24Z,Yes,Yes,No,,4
2026-02-02T23:23:56Z,1002,2,1,4,49,459,57,2026-02-02T23:32:24Z,No,Yes,No,,
2026-02-02T23:25:45Z,1004,9,2,10,59,2213,1,2026-02-03T00:03:37Z,Yes,No,No,,4
2026-02-02T23:31:30Z,1003,1,5,10,57,1818,57,2026-02-03T00:02:45Z,Yes,Yes,No,,5
2026-02-02T23:38:33Z,1004,2,2,1,41,1050,57,2026-02-02T23:56:44Z,No,Yes,No,,
